 61 5959.426900 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.502000 3.815E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.524530 4.416E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.590430 7.939E-25 0.000E+00.06440.078  219.94520.85-.011900                   0 0 0 0 1A1                   6A1  1     3333325848481110 7     0.0    0.0
 61 5959.689070 2.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.804000 4.503E-25 3.270E-03.05100.068  689.95690.64-.011900                   0 0 0 0 1A1   10F2348        11F1  2     335332584848 7 1 7    63.0   69.0
 61 5959.814000 8.260E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5959.849110 2.002E-24 2.082E-03.06410.077  157.12790.72-.011900                   0 0 0 0 1A1    5F1167         5F2  1     335332584848 7 1 7    33.0   33.0
 61 5959.966000 5.000E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5960.003500 2.000E-25 2.080E-04.06410.077  157.13890.72-.011900                   0 0 0 0 1A1    5F2160         5F1  2     335332584848 7 1 7    33.0   33.0
 61 5960.016670 1.310E-24 1.363E-03.06410.077  157.12430.72-.011900                   0 0 0 0 1A1    5F2160         5F1  1     335332584848 7 1 7    33.0   33.0
 61 5960.065200 1.071E-24 0.000E+00.06310.076  293.17010.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5960.143000 3.392E-25 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5960.165750 1.521E-23 0.000E+00.06310.076  293.17870.85-.011900                   0 0 0 0 1A1                   7F1  2     3333325848481110 7     0.0    0.0
 61 5960.222740 1.518E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5960.246520 8.841E-24 0.000E+00.06310.076  293.15420.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5960.293540 8.715E-24 0.000E+00.06000.077  815.00000.85-.011900                                                            3333325848421110 7     0.0    0.0
 61 5960.325180 5.847E-24 0.000E+00.05680.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.355430 6.159E-24 0.000E+00.05680.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.390350 2.244E-25 0.000E+00.05680.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.540400 1.794E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.564000 5.666E-25 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.640220 1.942E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.679820 5.593E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.721080 9.440E-24 0.000E+00.06290.076  293.16460.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.761580 2.916E-24 0.000E+00.06130.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5960.866900 7.255E-22 5.518E-01.06870.078  104.77280.72-.011900                   0 0 0 0 1A1    3A2 40         4A1  1     335332584848 7 1 7    35.0   45.0
 61 5960.884466 3.998E-22 5.068E-01.07060.078  104.77470.72-.011900    0 0 2 0  F2    0 0 0 0 1A1    3F2105         4F1  1     533332484848 7 1 7    21.0   27.0
 61 5960.896280 3.187E-22 6.060E-01.06050.078  104.77600.72-.011900                   0 0 0 0 1A1    3E  70         4E   1     335332584848 7 1 7    14.0   18.0
 61 5960.933437 4.283E-22 5.430E-01.06150.078  104.78000.72-.011900    0 0 2 0  F2    0 0 0 0 1A1    3F1110         4F2  1     533332484848 7 1 7    21.0   27.0
 61 5961.081750 1.387E-23 0.000E+00.05720.076  293.17010.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.117300 2.057E-24 0.000E+00.05460.077  815.00000.85-.011900                                                            3353325848481110 7     0.0    0.0
 61 5961.151500 6.740E-25 0.000E+00.05730.079  157.12790.85-.011900                                                            3353325848481110 7     0.0    0.0
