 21 5958.450782 1.464E-30 5.557E-07.08470.116 1293.21780.69-.003108       5 1 1 04       1 0 0 02                    R  4e     3666632429 9 9 711    11.0    9.0
 21 5958.590767 4.672E-30 1.381E-03.07910.108 2795.96320.68-.004695       4 2 2 14       1 2 2 01                    R  9f     3666632429 9 9 711    21.0   19.0
 21 5958.608076 1.061E-30 4.605E-03.07660.104 3400.37560.68-.005134       5 1 1 15       2 1 1 02                    R 12f     3666632429 9 9 711    27.0   25.0
 21 5958.661492 7.331E-28 2.683E-03.06590.075 2202.95620.74-.007973       4 0 0 15       1 0 0 02                    P 48e     4665632429 9 9 711    95.0   97.0
 21 5958.666732 3.582E-29 1.478E-03.06700.079 2678.50570.75-.007822       3 3 3 14       0 3 3 01                    R 41e     4665632429 9 9 711    85.0   83.0
 21 5958.732701 4.430E-27 1.231E-03.07400.100 1454.96860.70-.006437       3 2 2 14       0 2 2 01                    P 17f     3666632429 9 9 711    33.0   35.0
 21 5958.830522 1.402E-28 1.185E-03.06110.067 2444.32380.70-.008810       3 1 1 14       0 1 1 01                    P 67e     3655532429 9 9 711   133.0  135.0
 21 5958.833525 6.630E-30 1.341E-03.06570.074 3032.60540.74-.008019       4 1 1 14       1 1 1 01                    P 49e     3665632429 9 9 711    97.0   99.0
 21 5958.971609 2.049E-28 2.765E-03.08800.120 1934.82030.70-.003261       4 1 1 15       1 1 1 02                    R  2f     3666632429 9 9 711     7.0    5.0
 21 5958.997194 3.501E-28 3.452E-06.06550.074  994.19130.74-.006936       4 1 1 03       0 0 0 01                    P 50e     3655532429 9 9 711    99.0  101.0
 21 5959.106346 1.087E-30 4.612E-03.07590.103 3410.33770.68-.005266       5 1 1 15       2 1 1 02                    R 13e     3666632429 9 9 711    29.0   27.0
 21 5959.231966 2.953E-30 2.754E-06.06400.070 1957.35410.72-.007201       4 2 2 03       0 1 1 01                    P 57e     3655532429 9 9 711   113.0  115.0
 21 5959.297236 3.138E-29 1.485E-03.06680.078 2711.42410.75-.007892       3 3 3 14       0 3 3 01                    R 42f     4665632429 9 9 711    87.0   85.0
